id,name,price,discount,company,category,specification/description,details,ratings,number of ratings,stock
913,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",92925.58626,24.98160475,DevicePro,Networking,User-friendly interface,Highly rated,3.9,674,0
914,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",50931.4889,24.98160475,ElectroHub,Audio,Lightweight,Limited stock,2.5,167,85
915,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",8888.179469,24.98160475,GearMax,Gaming,User-friendly interface,Exclusive deal,3.1,60,17
916,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",55629.942,40.65,QuantumGear,Gaming,High quality audio,1 year warranty,1.4,553,44
917,"JBL Flip 6, Portable Bluetooth Speaker, Waterproof, 12 Hours Playtime, Dual Passive Radiators, Red",72898.418,40.65,ElectroHub,Audio,User-friendly interface,30-day return policy,3.4,965,72
918,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",60769.1772,40.65,GearMax,Peripherals,Lightweight,Exclusive deal,1.8,691,35
919,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",86927.11538,24.98160475,QuantumGear,Peripherals,Fast charging,Exclusive deal,1.4,156,31
920,"JBL Flip 6, Portable Bluetooth Speaker, Waterproof, 12 Hours Playtime, Dual Passive Radiators, Red",59476.2968,40.65,NextGen,Networking,Compact and portable,30-day return policy,4.4,937,89
921,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",5671.990828,24.98160475,GadgetWorld,Imaging,Long battery life,Free shipping,3.7,866,33
922,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",80201.7916,40.65,TechCorp,Networking,Durable design,Customer favorite,3.4,282,86
923,"Amazon Echo Dot (5th Gen), Smart Speaker with Alexa, Charcoal, Improved Sound, Voice Control",85533.57367,24.98160475,TechCorp,Networking,User-friendly interface,30-day return policy,4.7,714,91
924,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",47206.5152,40.65,GadgetWorld,Computers,High resolution,Highly rated,2.1,184,28
925,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",72298.52831,24.98160475,TechCorp,Storage,High performance,Highly rated,3.1,825,14
926,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",113077.3277,24.98160475,GadgetWorld,Computers,Long battery life,Free shipping,1.1,814,44
927,"Canon EOS R5 Mirrorless Camera, 45MP Full-Frame CMOS Sensor, 8K Video, Wi-Fi, Bluetooth, Body Only",59958.2188,40.65,ElectroHub,Computers,High resolution,Free shipping,2.5,238,44
928,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",13625.74117,24.98160475,NextGen,Accessories,High performance,New arrival,4.5,518,53
929,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",62960.83861,24.98160475,PixelDynamics,Accessories,High resolution,1 year warranty,1.4,350,71
930,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",75189.328,40.65,ElectroHub,Wearables,Long battery life,New arrival,4.4,894,60
931,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",88044.538,40.65,GadgetWorld,Networking,High performance,Best seller,3.3,674,94
932,"Bose SoundLink Revolve+ Bluetooth Speaker, 360° Sound, Portable, Water-Resistant, Triple Black",38326.59806,24.98160475,DevicePro,Peripherals,High resolution,Free shipping,2.1,294,74
933,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",119048.7919,24.98160475,TechCorp,Storage,User-friendly interface,1 year warranty,1.2,577,39
934,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",92551.3396,40.65,DevicePro,Imaging,Durable design,Highly rated,4.4,773,79
935,"Canon EOS R5 Mirrorless Camera, 45MP Full-Frame CMOS Sensor, 8K Video, Wi-Fi, Bluetooth, Body Only",32532.17721,24.98160475,NextGen,Storage,Fast charging,30-day return policy,3.0,670,6
936,"Canon EOS R5 Mirrorless Camera, 45MP Full-Frame CMOS Sensor, 8K Video, Wi-Fi, Bluetooth, Body Only",108451.9935,24.98160475,QuantumGear,Networking,High resolution,Limited stock,4.1,294,34
937,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",13911.1652,40.65,AlphaTech,Computers,Fast charging,Limited stock,1.3,589,29
938,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",53357.0744,40.65,DevicePro,Storage,High resolution,30-day return policy,2.1,577,2
939,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",21392.5888,40.65,NextGen,Audio,Long battery life,Free shipping,4.7,169,92
940,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",19760.2264,40.65,QuantumGear,Wearables,High resolution,Highly rated,1.3,131,72
941,"Acer Predator Helios 300, Intel Core i7, 16GB RAM, 512GB SSD, NVIDIA RTX 3060, 15.6-inch FHD, RGB Keyboard, Black",56617.0512,40.65,GearMax,Imaging,High quality audio,Exclusive deal,4.1,659,86
942,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",84519.92511,24.98160475,InnovateX,Electronics,Advanced features,Free shipping,4.3,468,65
943,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",103836.8618,24.98160475,TechCorp,Computers,High resolution,Exclusive deal,1.0,171,16
944,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",15420.78133,24.98160475,GadgetWorld,Storage,Advanced features,30-day return policy,3.9,272,85
945,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",104498.8241,24.98160475,ElectroHub,Gaming,Compact and portable,Available in multiple colors,2.1,916,6
946,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",90866.2744,40.65,TechCorp,Accessories,High performance,Available in multiple colors,1.2,54,6
947,"JBL Flip 6, Portable Bluetooth Speaker, Waterproof, 12 Hours Playtime, Dual Passive Radiators, Red",37958.1077,24.98160475,InnovateX,Imaging,Compact and portable,Best seller,2.6,815,20
948,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",84511.5512,40.65,AlphaTech,Networking,Lightweight,Available in multiple colors,2.7,860,93
949,"Bose SoundLink Revolve+ Bluetooth Speaker, 360° Sound, Portable, Water-Resistant, Triple Black",66357.0984,40.65,QuantumGear,Audio,Advanced features,Free shipping,2.1,597,86
950,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",76361.6092,40.65,PixelDynamics,Gaming,High resolution,New arrival,1.9,768,58
951,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",52678.5852,40.65,AlphaTech,Peripherals,High quality audio,Best seller,2.8,781,77
952,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",35178.22605,24.98160475,AlphaTech,Imaging,High resolution,Limited stock,1.1,23,74
953,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",25347.6728,40.65,InnovateX,Electronics,Lightweight,Available in multiple colors,2.9,22,15
954,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",14411.93395,24.98160475,DevicePro,Imaging,High resolution,Free shipping,1.4,9,5
955,"Samsung Galaxy S23 Ultra, 12GB RAM, 256GB Storage, 200MP Camera, 6.8-inch QHD+ Display, Phantom Black",37555.2556,40.65,QuantumGear,Wearables,Durable design,Limited stock,1.0,724,26
956,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",76347.12106,24.98160475,NextGen,Audio,High performance,Limited stock,4.1,826,82
957,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",97896.60521,24.98160475,TechCorp,Wearables,Durable design,30-day return policy,2.1,207,31
958,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",94006.6016,40.65,DevicePro,Wearables,Durable design,Limited stock,3.3,413,95
959,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",79469.1752,40.65,NextGen,Imaging,High performance,Limited stock,3.6,512,67
960,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",48301.404,40.65,GearMax,Wearables,Durable design,New arrival,2.9,926,32
961,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",53727.4184,40.65,AlphaTech,Audio,High performance,Free shipping,4.4,447,18
962,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",49718.2072,40.65,TechCorp,Accessories,Lightweight,Free shipping,3.1,852,27
963,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",63106.1428,40.65,TechCorp,Electronics,High quality audio,Highly rated,2.8,373,26
964,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",91965.4364,40.65,InnovateX,Audio,Durable design,Limited stock,2.7,411,10
965,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",50316.33806,24.98160475,InnovateX,Audio,Advanced features,1 year warranty,4.2,190,34
966,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",10955.0604,40.65,ElectroHub,Gaming,User-friendly interface,Free shipping,3.8,441,2
967,"Bose SoundLink Revolve+ Bluetooth Speaker, 360° Sound, Portable, Water-Resistant, Triple Black",45998.624,40.65,AlphaTech,Wearables,Lightweight,1 year warranty,2.3,910,81
968,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",23991.644,40.65,QuantumGear,Storage,Long battery life,1 year warranty,4.9,755,61
969,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",5893.445131,24.98160475,QuantumGear,Computers,Compact and portable,Limited stock,2.3,31,34
970,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",115358.487,24.98160475,NextGen,Audio,Advanced features,Free shipping,1.7,137,56
971,"Bose SoundLink Revolve+ Bluetooth Speaker, 360° Sound, Portable, Water-Resistant, Triple Black",26406.002,40.65,ElectroHub,Networking,Durable design,Exclusive deal,1.3,100,62
972,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",104166.9428,24.98160475,DevicePro,Peripherals,User-friendly interface,Exclusive deal,2.5,722,26
973,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",115451.5098,24.98160475,ElectroHub,Gaming,Long battery life,New arrival,4.5,219,64
974,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",116907.4669,24.98160475,NextGen,Audio,High resolution,Available in multiple colors,2.3,86,33
975,"JBL Flip 6, Portable Bluetooth Speaker, Waterproof, 12 Hours Playtime, Dual Passive Radiators, Red",23226.89546,24.98160475,TechCorp,Storage,Lightweight,Best seller,3.7,146,1
976,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",8096.2896,40.65,GearMax,Wearables,Advanced features,Limited stock,2.9,447,29
977,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",6616.022314,24.98160475,PixelDynamics,Computers,High quality audio,Best seller,4.9,513,80
978,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",11088.954,40.65,QuantumGear,Wearables,Advanced features,Highly rated,3.0,678,52
979,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",65034.3056,40.65,GadgetWorld,Computers,Long battery life,1 year warranty,2.4,702,68
980,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",47738.706,24.98160475,GadgetWorld,Storage,Long battery life,Customer favorite,2.1,193,16
981,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",73006.1976,40.65,GadgetWorld,Wearables,Compact and portable,Available in multiple colors,4.1,299,91
982,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",29258.6004,40.65,AlphaTech,Networking,Long battery life,New arrival,4.5,786,9
983,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",37039.88254,24.98160475,NextGen,Gaming,Durable design,Highly rated,2.6,375,70
984,"Acer Predator Helios 300, Intel Core i7, 16GB RAM, 512GB SSD, NVIDIA RTX 3060, 15.6-inch FHD, RGB Keyboard, Black",14639.38972,24.98160475,ElectroHub,Gaming,High quality audio,Best seller,1.6,423,37
985,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",11997.54191,24.98160475,InnovateX,Imaging,Advanced features,1 year warranty,2.5,262,10
986,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",37390.0252,40.65,TechCorp,Audio,Lightweight,Best seller,2.0,962,62
987,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",25089.15211,24.98160475,DevicePro,Wearables,User-friendly interface,Customer favorite,1.8,999,98
988,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",72826.05766,24.98160475,PixelDynamics,Accessories,High resolution,1 year warranty,4.2,802,8
989,"Acer Predator Helios 300, Intel Core i7, 16GB RAM, 512GB SSD, NVIDIA RTX 3060, 15.6-inch FHD, RGB Keyboard, Black",87147.166,40.65,PixelDynamics,Accessories,Durable design,Highly rated,2.6,306,67
990,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",54526.97055,24.98160475,NextGen,Accessories,Durable design,Customer favorite,2.4,964,36
991,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",9708.2356,40.65,InnovateX,Wearables,High resolution,Free shipping,2.4,560,62
992,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",39528.5244,40.65,QuantumGear,Networking,Compact and portable,1 year warranty,3.2,897,83
993,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",76839.258,40.65,InnovateX,Accessories,Advanced features,Exclusive deal,4.8,116,5
994,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",26975.2872,40.65,DevicePro,Computers,Long battery life,30-day return policy,4.8,249,28
995,"JBL Flip 6, Portable Bluetooth Speaker, Waterproof, 12 Hours Playtime, Dual Passive Radiators, Red",37352.516,40.65,DevicePro,Storage,High quality audio,30-day return policy,3.5,673,40
996,"Samsung Galaxy S23 Ultra, 12GB RAM, 256GB Storage, 200MP Camera, 6.8-inch QHD+ Display, Phantom Black",80650.77636,24.98160475,GearMax,Storage,High quality audio,30-day return policy,2.3,347,60
997,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",92384.25352,24.98160475,NextGen,Networking,Long battery life,New arrival,3.1,337,7
998,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",84008.738,40.65,TechCorp,Accessories,Compact and portable,Limited stock,4.5,121,33
999,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",71524.3468,40.65,TechCorp,Networking,Long battery life,New arrival,4.3,396,15
1000,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",71672.9592,40.65,InnovateX,Electronics,High quality audio,Exclusive deal,4.9,567,81
1001,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",88278.94368,9.19,QuantumGear,Storage,High performance,30-day return policy,2.9,780,37
1002,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",102262.2307,9.19,ElectroHub,Computers,User-friendly interface,Free shipping,1.6,392,66
1003,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",100316.3986,24.98160475,PixelDynamics,Imaging,User-friendly interface,Highly rated,3.6,869,70
1004,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",50656.72392,9.19,NextGen,Imaging,Lightweight,Exclusive deal,1.1,716,84
1005,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",50774.25034,24.98160475,GearMax,Audio,Advanced features,Best seller,1.6,908,30
1006,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",76803.23291,24.98160475,PixelDynamics,Networking,Durable design,New arrival,4.2,746,7
1007,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",113019.2201,9.19,GearMax,Audio,Fast charging,1 year warranty,3.3,551,24
1008,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",86242.94762,24.98160475,DevicePro,Gaming,Durable design,30-day return policy,1.4,808,36
1009,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",100602.6688,24.98160475,ElectroHub,Imaging,Advanced features,Best seller,2.4,288,31
1010,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",28512.16056,9.19,QuantumGear,Imaging,User-friendly interface,Customer favorite,1.4,978,93
1011,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",111888.8172,9.19,PixelDynamics,Accessories,High performance,Best seller,3.9,476,19
1012,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",58252.68413,24.98160475,AlphaTech,Computers,Compact and portable,New arrival,3.0,507,55
1013,"Amazon Echo Dot (5th Gen), Smart Speaker with Alexa, Charcoal, Improved Sound, Voice Control",14589.57751,24.98160475,PixelDynamics,Storage,Advanced features,Free shipping,4.1,336,41
1014,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",104502.425,24.98160475,AlphaTech,Networking,Durable design,1 year warranty,4.8,390,84
1015,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",101078.0683,9.19,GearMax,Computers,Fast charging,Best seller,4.3,271,1
1016,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",93061.21952,24.98160475,QuantumGear,Storage,Lightweight,Available in multiple colors,1.3,542,86
1017,"Acer Predator Helios 300, Intel Core i7, 16GB RAM, 512GB SSD, NVIDIA RTX 3060, 15.6-inch FHD, RGB Keyboard, Black",51579.64784,24.98160475,PixelDynamics,Gaming,Compact and portable,Highly rated,3.6,680,67
1018,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",50850.69408,9.19,TechCorp,Gaming,Compact and portable,30-day return policy,1.0,960,20
1019,"Samsung Galaxy S23 Ultra, 12GB RAM, 256GB Storage, 200MP Camera, 6.8-inch QHD+ Display, Phantom Black",7123.146665,24.98160475,GearMax,Electronics,Long battery life,Free shipping,3.2,139,36
1020,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",24291.55653,24.98160475,GadgetWorld,Peripherals,Fast charging,Customer favorite,1.1,939,31
1021,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",17688.1373,24.98160475,AlphaTech,Storage,High performance,Free shipping,5.0,435,12
1022,"Canon EOS R5 Mirrorless Camera, 45MP Full-Frame CMOS Sensor, 8K Video, Wi-Fi, Bluetooth, Body Only",81766.77696,9.19,GearMax,Audio,Fast charging,Exclusive deal,1.9,162,96
1023,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",58596.42384,9.19,QuantumGear,Computers,Long battery life,Best seller,3.8,276,95
1024,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",3080.555382,24.98160475,DevicePro,Networking,Lightweight,Free shipping,4.8,922,80
1025,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",25148.55816,9.19,DevicePro,Storage,High resolution,Exclusive deal,2.8,738,95
1026,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",9877.94856,9.19,PixelDynamics,Peripherals,Fast charging,Available in multiple colors,4.4,884,89
1027,"Bose SoundLink Revolve+ Bluetooth Speaker, 360° Sound, Portable, Water-Resistant, Triple Black",11999.9425,24.98160475,InnovateX,Imaging,Advanced features,Best seller,4.1,882,28
1028,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",97890.60374,24.98160475,DevicePro,Computers,Compact and portable,Highly rated,1.8,444,40
1029,"Amazon Echo Dot (5th Gen), Smart Speaker with Alexa, Charcoal, Improved Sound, Voice Control",46205.93015,24.98160475,AlphaTech,Electronics,High performance,1 year warranty,3.6,449,15
1030,"Bose SoundLink Revolve+ Bluetooth Speaker, 360° Sound, Portable, Water-Resistant, Triple Black",77393.17757,24.98160475,PixelDynamics,Audio,Durable design,Best seller,1.0,808,23
1031,"Samsung Galaxy S23 Ultra, 12GB RAM, 256GB Storage, 200MP Camera, 6.8-inch QHD+ Display, Phantom Black",13137.66432,9.19,PixelDynamics,Storage,User-friendly interface,Customer favorite,1.6,323,8
1032,"Acer Predator Helios 300, Intel Core i7, 16GB RAM, 512GB SSD, NVIDIA RTX 3060, 15.6-inch FHD, RGB Keyboard, Black",121356.3046,9.19,GadgetWorld,Storage,Compact and portable,Available in multiple colors,2.0,189,75
1033,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",40222.29168,9.19,NextGen,Peripherals,Durable design,Exclusive deal,3.1,767,94
1034,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",105032.299,9.19,InnovateX,Audio,Fast charging,New arrival,3.4,806,75
1035,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",13555.39032,9.19,InnovateX,Networking,High performance,30-day return policy,2.7,554,48
1036,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",119031.5686,9.19,DevicePro,Computers,Lightweight,1 year warranty,2.8,307,23
